"","AÑO","MES","CONGLOME","VIVIENDA","HOGAR","UBIGEO","DOMINIO","ESTRATO","PERIODO","TIPENC","FECENT","RESULT","PANEL","P22","P23","P24A","P24B","P25.1","P25.2","P25.3","P25.4","P25.5","P101","P102","P103","P103A","P104","P104A","P104B1","P104B2","P105A","P105B","P106","P106A","P106B","P107B1","P107C11","P107C12","P107C13","P107C14","P107C16","P107C17","P107C18","P107C19","P107C110","P107D1","P107B2","P107C21","P107C22","P107C23","P107C24","P107C26","P107C27","P107C28","P107C29","P107C210","P107D2","P107B3","P107C31","P107C32","P107C33","P107C34","P107C36","P107C37","P107C38","P107C39","P107C310","P107D3","P107B4","P107C41","P107C42","P107C43","P107C44","P107C46","P107C47","P107C48","P107C49","P107C410","P107D4","P107E","P110","P110A1","P110A","P110A_MODIFICADA","P110C","P110C1","P110C2","P110C3","P110D","P110E","P110F","P110G","P111A","P1121","P1123","P1124","P1125","P1126","P1127","P112A","P1131","P1132","P1133","P1135","P1136","P1139","P1137","P1138","P113A","P1141","P1142","P1143","P1144","P1145","P1171.01","P1171.02","P1171.04","P1171.05","P1171.06","P1171.07","P1171.08","P1171.09","P1171.10","P1171.11","P1171.12","P1171.13","P1171.14","P1171.15","P1171.16","P1172.01","P1172.02","P1172.04","P1172.05","P1172.06","P1172.07","P1172.08","P1172.09","P1172.10","P1172.11","P1172.12","P1172.13","P1172.14","P1172.15","P1172.16","P1173.01","P1173.02","P1173.04","P1173.05","P1173.06","P1173.07","P1173.08","P1173.09","P1173.10","P1173.11","P1173.12","P1173.13","P1173.14","P1173.15","P1173.16","P1174.01","P1174.02","P1174.04","P1174.05","P1174.06","P1174.07","P1174.08","P1174.09","P1174.10","P1174.11","P1174.12","P1174.13","P1174.14","P1174.15","P1174.16","P1175.01","P1175.02","P1175.04","P1175.05","P1175.06","P1175.07","P1175.08","P1175.09","P1175.10","P1175.11","P1175.12","P1175.13","P1175.14","P1175.15","P1175.16","P117T2","P117T3","P117T4","T110","P200I","P600I","P600D1","P600M1","P600A1","P600D2","P600M2","P600A2","P612I1","P612I11","P612I2","P612I22","P700I","P710I","P800I","P110I","TICUEST01","D105B","D106","D107D1","D107D2","D107D3","D107D4","D1172.01","D1173.01","D1174.01","D1172.02","D1173.02","D1174.02","D1172.04","D1173.04","D1174.04","D1172.05","D1173.05","D1174.05","D1172.06","D1173.06","D1174.06","D1172.07","D1173.07","D1174.07","D1172.08","D1173.08","D1174.08","D1172.09","D1173.09","D1174.09","D1172.10","D1173.10","D1174.10","D1172.15","D1173.15","D1174.15","D1172.16","D1173.16","D1174.16","D612I11","D1172.11","D1173.11","D1174.11","D1172.12","D1173.12","D1174.12","D1172.13","D1173.13","D1174.13","D1172.14","D1173.14","D1174.14","D612I22","I105B","I106","I1172.01","I1172.02","I1172.04","I1172.05","I1172.06","I1172.07","I1172.08","I1172.09","I1172.10","I1172.11","I1172.12","I1172.13","I1172.14","I1172.15","I1172.16","I1173.01","I1174.01","I1173.02","I1174.02","I1173.04","I1174.04","I1173.05","I1174.05","I1173.06","I1174.06","I1173.07","I1174.07","I1173.08","I1174.08","I1173.09","I1174.09","I1173.10","I1174.10","I1173.11","I1174.11","I1173.12","I1174.12","I1173.13","I1174.13","I1173.14","I1174.14","I1173.15","I1174.15","I1173.16","I1174.16","T111A","NBI1","NBI2","NBI3","NBI4","NBI5","FACTOR07","NCONGLOME","SUB_CONGLOME","CODCCPP","NOMCCPP","LONGITUD","LATITUD","ALTITUD"
"53",2022,6,5066,113,11,10601,7,5,4,3,20220626,1,2,2,NA,3,1,1,0,1,1,0,1,3,5,3,4,2,2,2,2,NA,185,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,7,37,46,NA,NA,NA,0,NA,NA,NA,20,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,111,0,0,1,2,2,10,6,2022,24,6,2022,2,NA,2,NA,1,1,1,2,2,NA,2228,NA,NA,NA,NA,84,0,NA,446,0,NA,554,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,240,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2228,84,446,554,NA,NA,NA,0,NA,NA,NA,240,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,1,0,0,0,0,0,58.1940727233887,7201,0,1,"CIUDAD RODRIGUEZ DE MENDOZA",-77.4822845458984,-6.39351749420166,1599
"54",2022,2,5074,47,11,10403,7,7,3,3,20220218,1,1,2,NA,4,3,0,0,0,0,1,1,7,4,4,3,1,2,2,2,NA,55,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,3,0,NA,NA,NA,NA,2,3,NA,NA,9,0,0,0,0,1,0,NA,0,0,0,0,1,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,64,9,2,2,3,2,2022,17,2,2022,2,NA,2,NA,2,2,2,2,2,NA,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,759,NA,NA,NA,NA,NA,NA,36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,0,0,1,0,0,62.1751327514648,6480,0,44,"COMUNIDAD NATIVA GUAYABAL",-77.7158584594727,-4.20400476455688,177
"55",2022,2,5074,48,11,10403,7,7,3,3,20220218,1,1,2,NA,4,3,0,0,0,0,1,5,7,4,7,2,1,NA,NA,2,NA,23,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,3,0,NA,NA,NA,NA,2,3,NA,NA,9,0,0,0,0,1,0,NA,0,0,0,0,1,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,53,9,1,1,2,2,2022,16,2,2022,2,NA,2,NA,1,1,1,1,2,NA,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,626,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,0,0,1,0,0,62.1751327514648,6480,0,44,"COMUNIDAD NATIVA GUAYABAL",-77.7158584594727,-4.20400476455688,177
"56",2022,2,5074,49,11,10403,7,7,3,3,20220218,1,1,2,NA,4,3,0,0,0,0,1,5,7,6,7,5,3,NA,NA,2,NA,25,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,3,0,NA,NA,NA,NA,2,3,NA,NA,9,0,0,0,0,1,0,NA,0,0,0,0,1,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,20,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,44,9,2,2,3,2,2022,17,2,2022,2,NA,2,NA,2,2,2,2,2,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,530,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,242,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,530,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,9,1,0,1,0,0,62.1751327514648,6480,0,44,"COMUNIDAD NATIVA GUAYABAL",-77.7158584594727,-4.20400476455688,177
"57",2022,2,5074,52,11,10403,7,7,3,3,20220218,1,1,2,NA,4,3,0,0,0,0,1,5,7,4,7,4,2,NA,NA,2,NA,23,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,3,0,NA,NA,NA,NA,2,3,NA,NA,9,0,0,0,0,1,0,NA,0,0,0,0,1,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,86,9,2,1,3,2,2022,17,2,2022,2,NA,2,NA,1,1,1,2,2,NA,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1023,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,0,0,1,0,0,62.1751327514648,6480,0,44,"COMUNIDAD NATIVA GUAYABAL",-77.7158584594727,-4.20400476455688,177
"58",2022,2,5074,133,11,10403,7,7,3,3,20220219,1,1,2,NA,4,3,0,0,0,0,1,5,7,6,7,4,3,NA,NA,2,NA,27,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,0,NA,NA,NA,NA,2,3,NA,NA,4,0,0,0,0,1,0,NA,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,43,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42,0,34,5,1,1,4,2,2022,18,2,2022,2,NA,2,NA,1,1,1,1,2,NA,325,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,409,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,0,NA,NA,NA,NA,NA,0,NA,NA,NA,520,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,409,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,1,0,0,0,0,62.1751327514648,6480,0,44,"COMUNIDAD NATIVA GUAYABAL",-77.7158584594727,-4.20400476455688,177
"59",2022,2,5074,134,11,10403,7,7,3,3,20220219,1,1,2,NA,4,3,0,0,0,0,1,1,7,4,4,5,4,2,2,2,NA,27,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,3,0,NA,NA,NA,NA,2,3,NA,NA,5,0,0,0,0,1,0,NA,0,0,0,0,1,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,59,9,1,1,4,2,2022,18,2,2022,2,NA,2,NA,1,1,1,1,2,NA,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,698,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,121,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,698,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,5,0,0,0,0,0,62.1751327514648,6480,0,44,"COMUNIDAD NATIVA GUAYABAL",-77.7158584594727,-4.20400476455688,177
"60",2022,2,5074,135,11,10403,7,7,3,3,20220219,1,1,2,NA,4,3,0,0,0,0,1,1,7,5,4,1,0,2,2,2,NA,18,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,3,0,NA,NA,NA,NA,2,3,NA,NA,9,0,0,0,0,1,0,NA,0,0,0,0,1,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,9,0,9,1,1,4,2,2022,18,2,2022,2,NA,2,NA,1,1,1,1,2,NA,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,108,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,60,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,9,0,0,1,0,0,62.1751327514648,6480,0,44,"COMUNIDAD NATIVA GUAYABAL",-77.7158584594727,-4.20400476455688,177
"61",2022,2,5074,136,11,10403,7,7,3,3,20220219,1,1,2,NA,4,3,0,1,0,0,0,1,7,6,4,1,0,2,2,2,NA,102,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,0,NA,NA,NA,NA,2,3,NA,NA,4,0,0,0,0,1,0,NA,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,24,NA,NA,NA,5,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,44,5,4,4,4,2,2022,18,2,2022,2,NA,2,NA,2,2,2,4,2,NA,1228,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,0,0,NA,NA,NA,NA,NA,NA,0,0,530,NA,NA,NA,NA,NA,NA,NA,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228,0,NA,NA,NA,NA,NA,289,NA,NA,NA,60,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,530,NA,NA,4,1,1,0,0,0,62.1751327514648,6480,0,44,"COMUNIDAD NATIVA GUAYABAL",-77.7158584594727,-4.20400476455688,177
"62",2022,8,5076,15,11,10401,7,7,3,3,20220819,1,1,2,NA,4,3,0,1,0,1,0,1,9,6,7,3,2,2,2,2,NA,50,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,2,3,1,3,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,4,NA,NA,NA,NA,0,NA,NA,NA,10,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,17,0,0,1,3,3,4,8,2022,18,8,2022,2,NA,2,NA,2,2,2,3,2,NA,593,NA,NA,NA,NA,24,0,NA,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,593,24,47,NA,NA,NA,NA,0,NA,NA,NA,120,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,1,0,0,0,0,55.1079559326172,6501,0,24,"COMUNIDAD NATIVA BAJO CANAMPA",-77.9167785644531,-4.57802438735962,192
"63",2022,8,5076,16,11,10401,7,7,3,3,20220820,1,1,2,NA,4,3,0,1,0,1,0,1,7,6,7,2,1,2,2,2,NA,50,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,1,1,3,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,13,NA,NA,NA,NA,0,NA,NA,NA,5,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,79,1,1,2,5,8,2022,19,8,2022,2,NA,2,NA,2,2,2,1,2,NA,593,NA,NA,NA,NA,24,0,NA,154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,925,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,593,24,154,NA,NA,NA,NA,0,NA,NA,NA,60,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,925,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,1,1,0,0,0,55.1079559326172,6501,0,24,"COMUNIDAD NATIVA BAJO CANAMPA",-77.9167785644531,-4.57802438735962,192
"64",2022,8,5076,61,11,10401,7,7,3,3,20220819,1,1,1,10401,4,3,0,1,0,1,0,1,9,6,4,2,1,2,2,2,NA,24,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,1,1,3,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,4,NA,NA,NA,NA,0,NA,NA,NA,5,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,59,1,2,2,4,8,2022,18,8,2022,2,NA,2,NA,1,1,1,2,2,NA,285,NA,NA,NA,NA,24,0,NA,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,688,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,24,47,NA,NA,NA,NA,0,NA,NA,NA,60,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,688,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,1,1,0,0,0,55.1079559326172,6501,0,24,"COMUNIDAD NATIVA BAJO CANAMPA",-77.9167785644531,-4.57802438735962,192
"65",2022,8,5076,63,11,10401,7,7,3,3,20220820,1,1,2,NA,4,3,0,1,0,1,0,1,7,6,7,2,1,2,2,2,NA,23,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,1,1,3,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,59,1,1,1,3,8,2022,17,8,2022,2,NA,2,NA,1,1,1,1,2,NA,273,NA,NA,NA,NA,24,0,NA,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,688,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,24,47,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,1,0,0,0,0,55.1079559326172,6501,0,24,"COMUNIDAD NATIVA BAJO CANAMPA",-77.9167785644531,-4.57802438735962,192
"66",2022,8,5076,64,11,10401,7,7,3,3,20220819,1,1,2,NA,4,3,0,1,0,1,0,1,7,6,7,2,1,2,2,2,NA,37,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,2,3,1,3,9,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,6,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,19,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27,0,0,1,1,1,3,8,2022,17,8,2022,2,NA,2,NA,1,1,1,1,2,NA,439,NA,NA,NA,NA,24,0,NA,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,225,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439,24,47,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,225,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,1,0,1,0,0,55.1079559326172,6501,0,24,"COMUNIDAD NATIVA BAJO CANAMPA",-77.9167785644531,-4.57802438735962,192
